dt,RightFoot_px,RightFoot_py,RightFoot_pz,RightFoot_rx,RightFoot_ry,RightFoot_rz,LeftFoot_px,LeftFoot_py,LeftFoot_pz,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,
0.019364,1.344888,0.1091621,-0.04415107,359.9737,92.75742,90.51199,1.380492,0.1053113,0.1030971,1.289488,81.66708,88.4698,
0.0175692,1.344878,0.1092455,-0.04412091,359.9708,92.75758,90.5219,1.380493,0.1053424,0.1030715,1.29616,81.66125,88.47765,
0.0261276,1.344805,0.1091141,-0.04399812,359.9868,92.75715,90.51807,1.38043,0.1052591,0.1031139,1.29887,81.65073,88.48816,
0.0231703,1.344831,0.1090973,-0.04408097,359.9868,92.76046,90.52808,1.380514,0.1051974,0.1031487,1.304629,81.66085,88.48862,
0.0281599,1.34478,0.1090962,-0.04417992,359.9805,92.76166,90.52287,1.380375,0.1053302,0.1030791,1.316112,81.65839,88.49139,
0.0170005,1.344762,0.1091281,-0.0441041,359.9797,92.75128,90.52751,1.380411,0.1053339,0.1030507,1.313227,81.65714,88.4891,
0.0202589,1.34474,0.10916,-0.04408693,359.9706,92.75135,90.53506,1.38035,0.1052538,0.1030178,1.312409,81.6576,88.48198,
0.0227751,1.344882,0.1092316,-0.04414916,359.9758,92.75301,90.5375,1.380443,0.1053064,0.1030209,1.32237,81.65732,88.49152,
0.0223189,1.344941,0.1092722,-0.04402685,359.977,92.75891,90.53532,1.380474,0.1052405,0.1030474,1.316592,81.65127,88.49057,
0.0259008,1.344851,0.109174,-0.04403555,359.978,92.75014,90.53199,1.380513,0.1052003,0.1030415,1.314529,81.64822,88.49028,
0.0172572,1.344969,0.1090894,-0.04400682,359.9818,92.75591,90.51997,1.380533,0.1052866,0.103055,1.314812,81.65883,88.48859,
0.0207898,1.344909,0.1092227,-0.04412532,359.9753,92.76214,90.52804,1.380482,0.1053472,0.1030103,1.324763,81.64374,88.49602,
0.02085,1.344855,0.1093206,-0.04413891,359.9849,92.75298,90.52168,1.380439,0.1053841,0.1029556,1.319501,81.64668,88.48987,
0.0221837,1.344952,0.1093165,-0.04407883,359.9841,92.75184,90.52447,1.380385,0.1051944,0.1030421,1.325812,81.65473,88.49435,
0.0235894,1.344842,0.1092427,-0.04405689,359.9612,92.74283,90.53381,1.380258,0.1052245,0.1030951,1.315439,81.65556,88.49104,
0.0201326,1.344839,0.1092064,-0.04407001,359.9769,92.74289,90.50744,1.380316,0.1051787,0.1030328,1.319639,81.66242,88.48608,
0.024275,1.344829,0.1091478,-0.04410386,359.9814,92.74408,90.51114,1.380399,0.1052964,0.1030097,1.323754,81.65894,88.49197,
0.018149,1.344944,0.1091353,-0.04408693,359.9836,92.74799,90.51089,1.380563,0.1052824,0.1029922,1.325983,81.66474,88.48566,
0.0249755,1.344831,0.109154,-0.04405189,359.9751,92.75368,90.52941,1.380537,0.105232,0.1029859,1.317525,81.66308,88.47926,
0.0239685,1.344849,0.1091118,-0.04413545,359.9789,92.74549,90.5289,1.380526,0.1052285,0.1030259,1.329836,81.67416,88.47585,
0.0220142,1.344886,0.1092365,-0.04413509,359.9746,92.7517,90.53407,1.380494,0.1053319,0.1029388,1.331486,81.66242,88.48841,
0.0309841,1.344799,0.1092694,-0.04411805,359.9711,92.75068,90.53321,1.380532,0.1052507,0.1029191,1.324328,81.67132,88.49377,
0.0215107,1.344862,0.1091336,-0.04400098,359.9774,92.7424,90.5434,1.380572,0.1053082,0.1030185,1.318558,81.66206,88.48566,
0.0235069,1.344834,0.1091808,-0.04399753,359.9778,92.73853,90.54282,1.380383,0.1052943,0.1030664,1.322531,81.66215,88.48508,
0.0214128,1.344868,0.1091978,-0.0440197,359.9716,92.74534,90.52979,1.380439,0.1051769,0.1030753,1.311639,81.65766,88.49284,
0.0212507,1.344946,0.1092482,-0.04412007,359.9778,92.74488,90.53047,1.380537,0.1052508,0.1030998,1.319998,81.66027,88.50591,
0.0211067,1.34485,0.1092522,-0.04413033,359.978,92.74134,90.52899,1.380545,0.1052674,0.1030058,1.304708,81.66187,88.49406,
0.0211307,1.344772,0.1092325,-0.04412973,359.9798,92.74615,90.53458,1.380461,0.1051645,0.1029923,1.308199,81.66109,88.48359,
0.0176943,1.344841,0.1091204,-0.04412818,359.9814,92.74944,90.53661,1.380532,0.1051992,0.1029234,1.299504,81.65449,88.47342,
0.0196297,1.344884,0.1091613,-0.04406059,359.9762,92.74142,90.52135,1.380512,0.1052234,0.1029271,1.299215,81.65353,88.48251,
0.017936,1.34487,0.1091316,-0.04418075,359.9805,92.7384,90.53232,1.380513,0.1051782,0.1029427,1.300308,81.65932,88.48611,
0.0161234,1.344855,0.1091335,-0.04413748,359.9824,92.72582,90.52364,1.380543,0.1052272,0.1029264,1.281143,81.66428,88.48015,
0.0160464,1.344881,0.1091316,-0.04417467,359.9791,92.73042,90.52267,1.380483,0.1052418,0.102996,1.293345,81.66542,88.48877,
0.0164013,1.3449,0.1091257,-0.04409575,359.9907,92.73066,90.52564,1.380484,0.1051946,0.1030786,1.286168,81.66992,88.47733,
0.0161045,1.344905,0.1090981,-0.04409909,359.9822,92.73177,90.51994,1.38059,0.1052498,0.1029882,1.28752,81.67483,88.48228,
0.0177475,1.34486,0.1090792,-0.04410005,359.978,92.73193,90.52413,1.380516,0.1052791,0.102981,1.28442,81.66643,88.47602,
0.0172006,1.344856,0.1091352,-0.04401243,359.9723,92.73307,90.5292,1.380475,0.1052918,0.1029737,1.275785,81.66508,88.47485,
0.0190195,1.344787,0.1092317,-0.04410124,359.9733,92.73453,90.53356,1.380546,0.1052222,0.1029122,1.288468,81.67161,88.4822,
0.0204776,1.344823,0.1091855,-0.04406118,359.9765,92.74434,90.53221,1.380564,0.1051814,0.1030071,1.288036,81.67682,88.476,
0.0213921,1.344767,0.1092594,-0.04404235,359.9857,92.72897,90.53967,1.380496,0.1052588,0.1030469,1.285184,81.66347,88.50661,
0.0228962,1.344814,0.1092288,-0.04411972,359.9787,92.73537,90.5407,1.380515,0.1052633,0.1031191,1.283896,81.66386,88.49776,
0.0232704,1.344902,0.1092151,-0.04401827,359.9834,92.74348,90.5444,1.380578,0.1052703,0.1031499,1.281877,81.65517,88.50141,
0.017155,1.344923,0.109209,-0.04404223,359.9843,92.74843,90.54357,1.380501,0.1052875,0.1031148,1.289343,81.65081,88.50766,
0.0170291,1.34483,0.1091851,-0.04405403,359.9781,92.74203,90.54082,1.380502,0.1053108,0.1030817,1.288841,81.65453,88.49917,
0.0160637,1.34483,0.1091851,-0.04405403,359.9781,92.74203,90.54082,1.380502,0.1053108,0.1030817,1.288841,81.65453,88.49917,
0.0155014,1.344833,0.1092132,-0.04406774,359.9787,92.75357,90.54027,1.380508,0.1052873,0.1030402,1.285044,81.66315,88.4869,
0.0171573,1.344849,0.1091771,-0.04404545,359.9803,92.74646,90.54634,1.380605,0.1052345,0.1030247,1.284765,81.67256,88.48235,
0.0162399,1.344828,0.1091209,-0.04403949,359.9786,92.74761,90.54211,1.380645,0.1052448,0.103044,1.293722,81.6686,88.48329,
0.020315,1.344821,0.1090993,-0.0440892,359.9754,92.75998,90.53942,1.380573,0.1051778,0.1030203,1.29948,81.65891,88.47923,
0.0659052,1.344877,0.1091619,-0.0440824,359.9739,92.75987,90.54558,1.380617,0.1051483,0.1029887,1.298262,81.66869,88.49134,
0.0426892,1.344947,0.1091922,-0.04401553,359.9679,92.7494,90.55425,1.380739,0.1052434,0.1030772,1.309796,81.66992,88.48232,
0.0132125,1.344899,0.1091971,-0.04410255,359.9738,92.75278,90.54979,1.380678,0.1052306,0.1031364,1.303688,81.67226,88.4884,
0.0129325,1.344857,0.109206,-0.04420781,359.9869,92.75848,90.56361,1.380632,0.1052373,0.1028535,1.302846,81.67576,88.48069,
0.0320736,1.344874,0.1090938,-0.04423797,359.9722,92.73952,90.54834,1.380698,0.1052532,0.1028522,1.2997,81.67891,88.47594,
0.0326482,1.344851,0.1090449,-0.04406679,359.9695,92.75366,90.54684,1.380513,0.105141,0.1031039,1.286972,81.67516,88.48849,
0.0335863,1.344892,0.1090992,-0.04411077,359.969,92.75313,90.53779,1.380551,0.105283,0.1030991,1.300394,81.66777,88.48837,
0.0339806,1.344918,0.1091997,-0.04407191,359.9745,92.75536,90.52625,1.380802,0.1051479,0.103111,1.308773,81.6805,88.48499,
0.0328896,1.344883,0.1092195,-0.04422343,359.9717,92.74795,90.54279,1.380835,0.1051885,0.1029925,1.318946,81.68848,88.4813,
0.0348077,1.344775,0.1091849,-0.04412389,359.9771,92.75378,90.53754,1.380583,0.1051579,0.1029117,1.314689,81.68435,88.48302,
0.0331683,1.344948,0.1091403,-0.04412794,359.9629,92.75922,90.52402,1.380725,0.1052552,0.1029091,1.319892,81.67616,88.49265,
0.0323191,1.344834,0.1091507,-0.04413855,359.9674,92.74266,90.52853,1.380737,0.105159,0.1029149,1.306764,81.68472,88.47832,
0.0351157,1.344872,0.1091502,-0.0440321,359.9691,92.7443,90.51856,1.380619,0.1051183,0.1029798,1.318367,81.68023,88.48778,
0.0318876,1.344888,0.1090917,-0.04406035,359.9686,92.74219,90.52283,1.380743,0.1051736,0.1030018,1.300757,81.67627,88.48567,
0.0334492,1.344795,0.1091411,-0.04420435,359.9758,92.74067,90.52531,1.380726,0.1052033,0.1029034,1.309977,81.66848,88.48598,
0.0353226,1.344815,0.1092684,-0.0441072,359.9673,92.74279,90.51576,1.380666,0.1051958,0.1028851,1.312008,81.68277,88.49186,
0.0315191,1.344972,0.1092362,-0.04404473,359.9741,92.74899,90.51276,1.38076,0.1051888,0.1029495,1.307162,81.66901,88.48,
0.0323041,1.345027,0.1092048,-0.04434836,359.9739,92.7403,90.51859,1.380804,0.1052386,0.1028504,1.307987,81.67873,88.47988,
0.034265,1.344977,0.1091363,-0.04424787,359.9759,92.74333,90.51751,1.380587,0.105085,0.1028572,1.302759,81.68056,88.48025,
0.0331276,1.344893,0.1091725,-0.04412794,359.968,92.76124,90.52792,1.38075,0.1050682,0.1029407,1.309931,81.67341,88.46886,
0.0330738,1.344903,0.1091319,-0.0441854,359.9608,92.74751,90.52326,1.380759,0.1052405,0.102879,1.303514,81.67794,88.46692,
0.0326963,1.344909,0.1091968,-0.04412079,359.9722,92.74398,90.53618,1.380801,0.1052666,0.1029657,1.289538,81.67247,88.46949,
0.0343888,1.344897,0.1091115,-0.04401362,359.968,92.73854,90.53595,1.380802,0.105168,0.1030166,1.297743,81.67101,88.47165,
0.0346762,1.344855,0.1092033,-0.04417324,359.9707,92.74524,90.53094,1.380691,0.1052228,0.1029267,1.301785,81.67664,88.46655,
0.0125981,1.344806,0.1093357,-0.0442934,359.9654,92.73114,90.53458,1.380767,0.1053119,0.102828,1.293673,81.6848,88.46291,
0.0184044,1.344993,0.1092268,-0.04431689,359.9679,92.73579,90.53636,1.38088,0.1051721,0.1028396,1.298228,81.68283,88.4548,
0.0222586,1.345003,0.1092662,-0.04423845,359.9557,92.74393,90.53646,1.380923,0.1053357,0.1029257,1.305338,81.67772,88.45093,
0.0224215,1.34495,0.1091599,-0.04416931,359.9724,92.7441,90.53307,1.380787,0.1051567,0.103084,1.311501,81.68479,88.44895,
0.0215821,1.344993,0.1091205,-0.04427266,359.9714,92.73998,90.53421,1.380746,0.1050479,0.1028951,1.29266,81.68279,88.45168,
0.0221026,1.34496,0.1090389,-0.04424357,359.9709,92.7453,90.53843,1.380803,0.1052179,0.1028926,1.297102,81.67245,88.46059,
0.0226132,1.344968,0.1090702,-0.04414678,359.9692,92.74922,90.54863,1.380912,0.1051787,0.1029072,1.303818,81.67445,88.4509,
0.021874,1.345041,0.10906,-0.04421353,359.9762,92.7466,90.54047,1.380877,0.1052323,0.1028279,1.298453,81.67986,88.45644,
0.0225119,1.344951,0.1092415,-0.04420745,359.9719,92.73914,90.54506,1.380987,0.1051561,0.1028404,1.294882,81.68024,88.44398,
0.0216636,1.345016,0.1092317,-0.04422581,359.9723,92.73399,90.55315,1.380804,0.1051608,0.1027919,1.292086,81.68018,88.45186,
0.0228188,1.344959,0.109225,-0.04423106,359.9713,92.74725,90.54773,1.38079,0.1051931,0.1028564,1.313275,81.66689,88.4436,
0.0216624,1.344955,0.1091494,-0.04422212,359.9798,92.74879,90.55043,1.380766,0.1053137,0.1028723,1.311786,81.6741,88.45515,
0.0231457,1.345005,0.1091312,-0.04419875,359.97,92.74509,90.55071,1.380838,0.1052126,0.1029065,1.306693,81.69309,88.46203,
0.0220775,1.344962,0.1090729,-0.04413807,359.9559,92.74088,90.55341,1.380914,0.105168,0.1028711,1.284648,81.67432,88.44848,
0.0219596,1.344926,0.109131,-0.04416656,359.9763,92.73516,90.5597,1.380816,0.1051555,0.102977,1.279167,81.67705,88.45238,
0.0225007,1.345005,0.1091104,-0.0441252,359.9844,92.74496,90.55427,1.380921,0.1052854,0.1029361,1.28765,81.68655,88.45057,
0.0216199,1.345042,0.1091205,-0.04422069,359.9587,92.7409,90.52089,1.380947,0.1052136,0.1028032,1.281763,81.68399,88.44817,
0.0223129,1.344935,0.1091127,-0.04425824,359.9639,92.74639,90.55319,1.380918,0.1051813,0.1028016,1.279806,81.69829,88.44338,
0.0222933,1.344889,0.1091767,-0.04419899,359.9698,92.74272,90.54129,1.38082,0.1051569,0.1027982,1.278706,81.69628,88.4571,
0.0221732,1.344864,0.1092344,-0.04426944,359.9767,92.74173,90.53523,1.380849,0.1051196,0.1028616,1.297148,81.69318,88.47404,
0.0221335,1.344984,0.1091852,-0.044101,359.9519,92.74535,90.5312,1.380864,0.1051068,0.1029763,1.281988,81.69307,88.48574,
0.0224724,1.345137,0.1091059,-0.04410195,359.968,92.74974,90.5329,1.380891,0.1051169,0.1029909,1.28397,81.68655,88.48703,
0.0219281,1.345005,0.1090608,-0.04411685,359.9588,92.74471,90.53133,1.380875,0.105221,0.1029516,1.293637,81.69328,88.46246,
0.0222311,1.344902,0.1091219,-0.04415298,359.9683,92.74047,90.53949,1.380803,0.1052501,0.1028161,1.295777,81.67741,88.46467,
0.0218495,1.34503,0.1092843,-0.04412079,359.9644,92.73679,90.54942,1.380882,0.1052067,0.1028237,1.285975,81.68449,88.46873,
0.0225329,1.345038,0.1090629,-0.0442642,359.9803,92.73829,90.55193,1.380838,0.1050169,0.1029139,1.297883,81.68102,88.46663,
0.0221557,1.344975,0.1090819,-0.04428816,359.9746,92.72538,90.54764,1.380832,0.1052049,0.1028999,1.293749,81.68003,88.48273,
0.0222259,1.345011,0.1091946,-0.04414356,359.9683,92.73351,90.55314,1.381,0.1052262,0.1028669,1.308025,81.68279,88.48808,
0.022296,1.34502,0.1091542,-0.04413879,359.9636,92.73145,90.55789,1.380991,0.1052263,0.1028821,1.304672,81.68303,88.49767,
0.0220646,1.34514,0.1089837,-0.04412365,359.9585,92.73309,90.55192,1.380982,0.1052312,0.1028669,1.304725,81.67172,88.48372,
0.0221859,1.345069,0.1090196,-0.04412091,359.955,92.74541,90.55743,1.380962,0.1051912,0.102926,1.302151,81.66432,88.49179,
0.0223078,1.345058,0.1090065,-0.04415655,359.969,92.74529,90.54738,1.380959,0.1052706,0.1029286,1.297251,81.67091,88.49557,
0.0222931,1.344966,0.1091413,-0.04417646,359.9742,92.74335,90.54958,1.380943,0.1051368,0.1029401,1.303432,81.67476,88.49001,
0.023031,1.344911,0.1092741,-0.04417312,359.9694,92.75491,90.54325,1.380948,0.1051508,0.1028506,1.297242,81.67123,88.4828,
0.0212931,1.345027,0.1091848,-0.04410386,359.9712,92.75076,90.53481,1.380935,0.1052072,0.1028812,1.289999,81.66791,88.47847,
0.0226527,1.34503,0.1091955,-0.0441792,359.9663,92.7541,90.53693,1.380917,0.1051854,0.1029739,1.283599,81.6709,88.48165,
0.0216798,1.345025,0.1091529,-0.04412556,359.9597,92.73536,90.53756,1.381022,0.1052019,0.1028471,1.288614,81.6769,88.48489,
0.0230229,1.345056,0.1091858,-0.04406381,359.9465,92.74355,90.54327,1.381007,0.1051574,0.1028075,1.294108,81.67874,88.48579,
0.0222952,1.345073,0.1091023,-0.04406536,359.9532,92.74718,90.54111,1.380922,0.1051491,0.1028976,1.295613,81.67187,88.46908,
0.0221454,1.345047,0.1090795,-0.04418945,359.9619,92.7412,90.5395,1.380872,0.1051217,0.1028436,1.301953,81.68739,88.46019,
0.0227406,1.344949,0.1091406,-0.04429996,359.9631,92.73901,90.5367,1.380873,0.1050972,0.1028576,1.280798,81.6978,88.46471,
0.02218,1.345042,0.109104,-0.04425681,359.9517,92.73547,90.53871,1.380991,0.1051932,0.1028219,1.28765,81.69655,88.46598,
0.0230579,1.345109,0.1091306,-0.04417908,359.9442,92.73786,90.53297,1.381062,0.1051556,0.1029096,1.276379,81.69097,88.46325,
0.0224881,1.345088,0.1091592,-0.04409993,359.9413,92.73391,90.53181,1.381006,0.105095,0.1029545,1.266338,81.68812,88.45421,
0.0227194,1.345038,0.1091277,-0.0441252,359.957,92.73989,90.52946,1.380906,0.1051216,0.1029727,1.278455,81.69347,88.45551,
0.0219168,1.345084,0.1091513,-0.04417324,359.9449,92.73882,90.5341,1.381006,0.1051616,0.102868,1.274835,81.69133,88.46432,
0.0223715,1.345067,0.1091641,-0.04421616,359.9417,92.73544,90.5329,1.38103,0.1051728,0.1028972,1.281975,81.6842,88.45882,
0.0221205,1.344967,0.1092057,-0.04425716,359.95,92.74272,90.53718,1.380948,0.1050223,0.1028378,1.285362,81.69047,88.45326,
0.0221327,1.345016,0.1091821,-0.04428315,359.9534,92.7356,90.53863,1.380939,0.1052423,0.1028121,1.289521,81.68964,88.4592,
0.0221626,1.344986,0.1091324,-0.04423106,359.9502,92.73669,90.54642,1.381033,0.1050913,0.1028225,1.296928,81.68916,88.46069,
0.0220918,1.344979,0.1091025,-0.04434824,359.9527,92.73698,90.54277,1.38105,0.1050381,0.1028614,1.296773,81.69505,88.46935,
0.0223979,1.344998,0.1091175,-0.044276,359.9424,92.74554,90.54291,1.380974,0.105081,0.1029342,1.294153,81.69233,88.46828,
0.0231584,1.345087,0.1091314,-0.04424012,359.9415,92.73212,90.53139,1.381092,0.1050932,0.1028559,1.301535,81.69574,88.46643,
0.0210013,1.345127,0.1091086,-0.04420853,359.9536,92.73952,90.5404,1.381093,0.1051092,0.102797,1.294667,81.69762,88.45633,
0.0223927,1.345084,0.1091326,-0.04413986,359.9426,92.74001,90.55189,1.381077,0.1050256,0.1028442,1.300453,81.69955,88.44949,
0.0219534,1.345042,0.1091585,-0.04415715,359.947,92.73639,90.54017,1.381017,0.1051584,0.1028309,1.299417,81.69044,88.45576,
0.0128799,1.345058,0.109181,-0.04417443,359.9508,92.74159,90.54099,1.381064,0.1051,0.1028444,1.292655,81.70109,88.45686,
0.0105908,1.345005,0.1092003,-0.04417014,359.9544,92.74549,90.54742,1.381012,0.1051,0.1028428,1.291548,81.69366,88.45387,
0.0096028,1.345058,0.1092106,-0.04417586,359.9553,92.7346,90.53677,1.381011,0.105067,0.1028805,1.290993,81.69103,88.45046,
0.0112967,1.345046,0.1091745,-0.04422057,359.9477,92.73743,90.53916,1.381084,0.1051174,0.1028526,1.290146,81.69477,88.45055,
0.0120837,1.345006,0.1091791,-0.04420197,359.9565,92.73918,90.53236,1.381084,0.1051054,0.1028612,1.292861,81.69872,88.44992,
0.0118885,1.344997,0.1091291,-0.04420686,359.9544,92.73805,90.53885,1.381218,0.1049641,0.102901,1.304354,81.69813,88.44433,
0.0102054,1.34504,0.1091407,-0.04414535,359.9449,92.73206,90.5452,1.381046,0.1050573,0.1028872,1.298107,81.69384,88.44869,
0.0098786,1.345047,0.1091415,-0.04420233,359.9486,92.72839,90.54184,1.38106,0.105067,0.1028452,1.298354,81.69532,88.43789,
0.0112154,1.345088,0.1091171,-0.04419899,359.9498,92.72994,90.54666,1.381054,0.1050504,0.1028268,1.297808,81.69779,88.44246,
0.0107744,1.345094,0.1091151,-0.04422343,359.9434,92.73835,90.53831,1.381088,0.1050906,0.1027917,1.296214,81.68876,88.45673,
0.0112409,1.345093,0.1090969,-0.0442723,359.9492,92.7346,90.54604,1.381103,0.1051053,0.1028383,1.296561,81.68793,88.44623,
0.0108582,1.345048,0.1090391,-0.04432321,359.9536,92.72955,90.54491,1.381172,0.1050836,0.1027633,1.291524,81.69271,88.44034,
0.0110428,1.345051,0.1090342,-0.04432535,359.9482,92.73552,90.54778,1.381098,0.1050895,0.1027539,1.307273,81.68949,88.45405,
0.0110767,1.34512,0.1090702,-0.04432189,359.9421,92.73779,90.54911,1.381075,0.1051069,0.1027461,1.29785,81.69439,88.44936,
0.0110302,1.345031,0.1091793,-0.04429209,359.9428,92.73472,90.55563,1.381022,0.1051303,0.1027937,1.296441,81.69438,88.45808,
0.0117007,1.345085,0.1091489,-0.04419565,359.9393,92.74457,90.5543,1.381091,0.1050321,0.1028199,1.298498,81.69637,88.46019,
0.0109996,1.345049,0.1091647,-0.04415703,359.9503,92.74014,90.54702,1.381064,0.1051026,0.1028261,1.29832,81.69845,88.46163,
0.0108236,1.345042,0.1091452,-0.04420829,359.9429,92.73554,90.55357,1.381086,0.1051195,0.1027908,1.305485,81.69081,88.4587,
0.0111927,1.345061,0.1091492,-0.04417181,359.9435,92.74236,90.54884,1.381022,0.1052315,0.1027449,1.311352,81.69997,88.45922,
0.0113999,1.345129,0.1090966,-0.04414153,359.9489,92.74194,90.55762,1.381092,0.1051747,0.1027912,1.309386,81.6891,88.46711,
0.0109369,1.345174,0.1091076,-0.04414594,359.9471,92.74097,90.54594,1.381091,0.1051542,0.1028531,1.298281,81.69598,88.47207,
0.0108515,1.345135,0.1091321,-0.04413497,359.9443,92.74534,90.55766,1.381132,0.1051382,0.1028742,1.306848,81.69333,88.44659,
0.0113383,1.345051,0.1090651,-0.04424536,359.9462,92.74446,90.5481,1.38112,0.1050916,0.1028842,1.308961,81.69041,88.46087,
0.0109469,1.345009,0.1090589,-0.04422581,359.9496,92.74239,90.55484,1.381119,0.1050348,0.1028185,1.301203,81.679,88.45116,
0.0116376,1.345098,0.1090431,-0.04415083,359.9433,92.75871,90.5514,1.381094,0.1049364,0.1028848,1.296858,81.6956,88.45037,
0.011418,1.345059,0.109088,-0.04411471,359.9431,92.76134,90.55299,1.381068,0.1050188,0.102897,1.300626,81.68539,88.44282,
0.0109548,1.345071,0.1091055,-0.04408705,359.94,92.74739,90.55145,1.381188,0.1049528,0.1029251,1.29087,81.69341,88.44808,
0.0101327,1.345064,0.1091212,-0.04412985,359.9508,92.75648,90.55717,1.381152,0.1049653,0.1028929,1.29522,81.69034,88.43723,
0.0115135,1.344985,0.109125,-0.04419279,359.9507,92.75124,90.55383,1.381063,0.1050578,0.1027901,1.295299,81.68684,88.45557,
0.0110849,1.345016,0.1091536,-0.04421198,359.9476,92.74764,90.56098,1.381058,0.1050475,0.1027865,1.300206,81.67783,88.44389,
0.0115227,1.345021,0.109135,-0.04423475,359.9627,92.76082,90.55035,1.381128,0.1050463,0.1027932,1.302387,81.68048,88.44181,
0.0106556,1.345007,0.1091681,-0.04423606,359.9595,92.75626,90.56022,1.381166,0.105033,0.102824,1.292199,81.67927,88.44614,
0.0109601,1.345059,0.1091831,-0.04420769,359.9524,92.76342,90.55054,1.381139,0.1050633,0.1028432,1.29214,81.68439,88.44235,
0.0109717,1.345085,0.1091337,-0.04427767,359.9549,92.74567,90.55615,1.381133,0.1050532,0.1028311,1.291983,81.68399,88.44354,
0.0112401,1.345073,0.1091232,-0.04423046,359.9563,92.75443,90.55422,1.381192,0.1050211,0.102813,1.297955,81.68981,88.43887,
0.0111003,1.345096,0.1091113,-0.04419804,359.9571,92.74515,90.54496,1.38122,0.1050106,0.1028085,1.298528,81.68707,88.44361,
0.0108778,1.345134,0.1091359,-0.04417324,359.9543,92.74425,90.55117,1.381301,0.1049506,0.1028124,1.289999,81.68772,88.44249,
0.0116255,1.345189,0.1091334,-0.04417944,359.9539,92.74511,90.54283,1.381279,0.1050414,0.1028793,1.285455,81.68565,88.44255,
0.0109886,1.345146,0.1091741,-0.04427767,359.9577,92.73257,90.54913,1.38122,0.1050444,0.1028836,1.284137,81.684,88.4456,
0.0112126,1.345138,0.1091877,-0.04428864,359.9546,92.7368,90.53893,1.381274,0.1050718,0.102916,1.283454,81.67908,88.45063,
0.0118618,1.345131,0.1091697,-0.04425395,359.9541,92.74143,90.54465,1.381288,0.1050763,0.1029286,1.278489,81.68231,88.45173,
0.0107642,1.345122,0.1091784,-0.04430044,359.9496,92.73265,90.54116,1.381202,0.1050773,0.1029021,1.28627,81.67938,88.45061,
