dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,
0.0111578,0.579334,0.1387739,-0.2613602,271.9363,251.9474,30.88653,0.6049731,0.1376719,-0.0689007,273.5172,129.4275,163.8461,0,0,0,0,0,0,0.1914298,7.450581E-08,-0.06902236,0,286.3467,0,0,0,0,0,0,0,
0.0111909,0.5793018,0.1387167,-0.2613528,271.9454,252.2125,30.61854,0.6049981,0.1376405,-0.06889856,273.5422,129.504,163.7597,0,0,0,0,0,0,0.1928037,7.450581E-08,-0.06911129,0,286.4789,0,0,0,0,0,0,0,
0.0109564,0.5793428,0.1386874,-0.2613134,271.9507,252.2993,30.54146,0.6050854,0.1378386,-0.06831217,273.5065,129.6622,163.5936,0,0,0,0,0,0,0.1928037,7.450581E-08,-0.06911129,0,286.4789,0,0,0,0,0,0,0,
0.0111307,0.5793185,0.1386213,-0.2612884,271.9447,252.0341,30.80386,0.6049712,0.1377885,-0.06834936,273.533,129.5337,163.7324,0,0,0,0,0,0,0.1954662,7.450581E-08,-0.06918119,0,286.8094,0,0,0,0,0,0,0,
0.0112163,0.5792425,0.1386333,-0.261407,271.9636,252.126,30.72096,0.6046419,0.1378822,-0.06857193,273.5349,129.4648,163.7996,0,0,0,0,0,0,0.1966984,7.450581E-08,-0.06940885,0,287.3525,0,0,0,0,0,0,0,
0.0113505,0.5793018,0.1387115,-0.2614061,271.9575,251.9384,30.90863,0.6044738,0.138097,-0.06868112,273.559,129.8744,163.3904,0,0,0,0,0,0,0.1982805,7.450581E-08,-0.06920598,0,287.7162,0,0,0,0,0,0,0,
0.0275044,0.5793173,0.1386471,-0.2613922,271.9616,251.943,30.91021,0.6043687,0.1381266,-0.06865454,273.5574,130.0354,163.232,0,0,0,0,0,0,0.1994183,7.450581E-08,-0.0691332,0,288.0471,0,0,0,0,0,0,0,
0.005437,0.5794075,0.1386719,-0.2614232,271.9641,251.6631,31.17927,0.6044774,0.138011,-0.068627,273.6009,130.295,162.9603,0,0,0,0,0,0,0.1994183,7.450581E-08,-0.0691332,0,288.0471,0,0,0,0,0,0,0,
0.0048761,0.5794075,0.1386719,-0.2614232,271.9641,251.6631,31.17927,0.6044774,0.138011,-0.068627,273.6009,130.295,162.9603,0,0,0,0,0,0,0.2012831,7.450581E-08,-0.06933666,0,288.8586,0,0,0,0,0,0,0,
0.0064191,0.5794907,0.1386843,-0.2614083,271.9604,251.4317,31.41277,0.6045842,0.1380386,-0.06859434,273.5969,130.6279,162.6225,0,0,0,0,0,0,0.2027505,7.450581E-08,-0.06950204,0,289.5198,0,0,0,0,0,0,0,
0.0111391,0.5795012,0.1386664,-0.2613956,271.9573,251.5253,31.31666,0.6048505,0.1378767,-0.06869853,273.6188,130.6751,162.5726,0,0,0,0,0,0,0.204278,7.450581E-08,-0.06971999,0,290.1116,0,0,0,0,0,0,0,
0.0109393,0.5794325,0.1385858,-0.2613844,271.9584,251.6686,31.17863,0.604938,0.1378818,-0.06876171,273.6356,130.6293,162.6163,0,0,0,0,0,0,0.204278,7.450581E-08,-0.06971999,0,290.1116,0,0,0,0,0,0,0,
0.0112984,0.5793269,0.1387293,-0.2614114,271.9784,251.3516,31.49402,0.60497,0.1379795,-0.06870544,273.656,130.44,162.7878,0,0,0,0,0,0,0.2059399,7.450581E-08,-0.06967689,0,290.6203,0,0,0,0,0,0,0,
0.0108506,0.5792661,0.1387331,-0.2614256,271.9669,251.1057,31.74135,0.6048076,0.1376085,-0.06874454,273.6553,130.2493,162.9848,0,0,0,0,0,0,0.2059399,7.450581E-08,-0.06967689,0,290.6203,0,0,0,0,0,0,0,
0.0111762,0.5791745,0.1387405,-0.2614763,271.9841,251.0016,31.83576,0.6046901,0.1376278,-0.06871819,273.6402,130.3191,162.9032,0,0,0,0,0,0,0.2061998,7.450581E-08,-0.06892698,0,291.2021,0,0,0,0,0,0,0,
0.0110379,0.5792387,0.1386988,-0.2615503,271.9813,250.1819,32.65399,0.6047304,0.1377673,-0.06877792,273.6839,130.3887,162.8426,0,0,0,0,0,0,0.2060046,7.450581E-08,-0.06855898,0,291.4489,0,0,0,0,0,0,0,
0.0111378,0.579242,0.1386244,-0.2615687,271.9927,250.2234,32.62719,0.6048508,0.1377716,-0.06885612,273.7251,130.3803,162.8472,0,0,0,0,0,0,0.2056586,7.450581E-08,-0.06820388,0,291.3173,0,0,0,0,0,0,0,
0.0111165,0.5792565,0.138572,-0.261604,271.9616,250.2966,32.54197,0.6048436,0.1378264,-0.06882226,273.7278,130.3237,162.9025,0,0,0,0,0,0,0.2052673,7.450581E-08,-0.06808875,0,291.223,0,0,0,0,0,0,0,
0.01123,0.5794756,0.1385067,-0.2617124,271.9705,249.5136,33.34066,0.6048741,0.1377633,-0.0690434,273.7309,130.2112,162.9988,0,0,0,0,0,0,0.2046567,7.450581E-08,-0.06816753,0,290.9131,0,0,0,0,0,0,0,
0.0111453,0.5796058,0.1385581,-0.2617522,271.9642,249.1292,33.72507,0.6049612,0.1376872,-0.06900442,273.7422,130.3925,162.8065,0,0,0,0,0,0,0.2042415,7.450581E-08,-0.06847718,0,290.6628,0,0,0,0,0,0,0,
0.0286534,0.5795701,0.1385622,-0.2615954,271.9515,249.5948,33.24354,0.6050596,0.1376994,-0.06908238,273.7879,130.3342,162.851,0,0,0,0,0,0,0.2031583,7.450581E-08,-0.06853147,0,290.3545,0,0,0,0,0,0,0,
0.0055277,0.5796006,0.1385942,-0.2614833,271.9496,249.4943,33.36919,0.6049056,0.1377618,-0.06888902,273.8004,130.2021,162.9736,0,0,0,0,0,0,0.201827,7.450581E-08,-0.0687007,0,290.2405,0,0,0,0,0,0,0,
0.0050675,0.5796006,0.1385942,-0.2614833,271.9496,249.4943,33.36919,0.6049056,0.1377618,-0.06888902,273.8004,130.2021,162.9736,0,0,0,0,0,0,0.201827,7.450581E-08,-0.0687007,0,290.2405,0,0,0,0,0,0,0,
0.0046768,0.5795817,0.1385596,-0.2614146,271.9624,249.8903,32.97395,0.604825,0.1377683,-0.06890452,273.8107,130.154,163.0102,0,0,0,0,0,0,0.201827,7.450581E-08,-0.0687007,0,290.2405,0,0,0,0,0,0,0,
0.0113623,0.5795801,0.1384575,-0.261505,271.9482,249.2115,33.65226,0.6048238,0.1378367,-0.06890261,273.8126,129.9668,163.198,0,0,0,0,0,0,0.1979665,7.450581E-08,-0.06846929,0,289.1304,0,0,0,0,0,0,0,
0.011132,0.5795691,0.1384881,-0.2614914,271.9474,249.5571,33.31098,0.604728,0.1377547,-0.06882155,273.8145,129.7971,163.3755,0,0,0,0,0,0,0.1972716,7.450581E-08,-0.06836397,0,288.2841,0,0,0,0,0,0,0,
0.010968,0.5796366,0.1384199,-0.2616808,271.9512,249.0809,33.78813,0.6047425,0.1376483,-0.06894994,273.814,129.6427,163.5215,0,0,0,0,0,0,0.1970276,7.450581E-08,-0.06856455,0,287.6447,0,0,0,0,0,0,0,
0.0111564,0.5796483,0.1383586,-0.2616814,271.9418,249.2168,33.65592,0.6045799,0.1376283,-0.06882989,273.804,129.6234,163.5512,0,0,0,0,0,0,0.1967322,7.450581E-08,-0.06895641,0,287.2916,0,0,0,0,0,0,0,
0.0111063,0.5796542,0.1385014,-0.2616549,271.9428,249.084,33.7788,0.6046717,0.1375992,-0.06895304,273.8384,129.8688,163.3033,0,0,0,0,0,0,0.1962693,7.450581E-08,-0.06895361,0,287.0474,0,0,0,0,0,0,0,
0.0110225,0.5796504,0.1384547,-0.2616478,271.958,249.0946,33.77322,0.6046398,0.137593,-0.06887078,273.8417,130.0648,163.0974,0,0,0,0,0,0,0.1955914,7.450581E-08,-0.06863236,0,286.9279,0,0,0,0,0,0,0,
0.0116927,0.5797272,0.1384585,-0.2616559,271.9383,249.0045,33.86005,0.6046002,0.1376123,-0.06881249,273.8574,130.2207,162.9322,0,0,0,0,0,0,0.1946333,7.450581E-08,-0.06833083,0,286.8265,0,0,0,0,0,0,0,
0.0106228,0.5795631,0.1385951,-0.2615937,271.9664,249.3488,33.51754,0.604521,0.1375759,-0.06902862,273.8758,130.2524,162.8926,0,0,0,0,0,0,0.1946333,7.450581E-08,-0.06833083,0,286.8265,0,0,0,0,0,0,0,
0.0112467,0.5796082,0.1384988,-0.2617651,271.9718,249.3562,33.511,0.604336,0.1376143,-0.06890166,273.8529,130.1772,162.9753,0,0,0,0,0,0,0.1924281,7.450581E-08,-0.06707047,0,286.7845,0,0,0,0,0,0,0,
0.0111731,0.5796359,0.1386368,-0.2618518,271.9862,249.118,33.75117,0.6046903,0.1376255,-0.06899083,273.8427,129.8449,163.2946,0,0,0,0,0,0,0.1909021,7.450581E-08,-0.06622756,0,286.4567,0,0,0,0,0,0,0,
0.0277623,0.5796363,0.1386294,-0.2618717,272.008,249.2248,33.637,0.6045601,0.1375508,-0.06895411,273.8417,130.2121,162.9248,0,0,0,0,0,0,0.1896663,7.450581E-08,-0.06572618,0,286.357,0,0,0,0,0,0,0,
0.0058462,0.5794804,0.1386909,-0.2616595,272.014,249.6053,33.25044,0.6045103,0.1375756,-0.06898701,273.8455,130.5282,162.5811,0,0,0,0,0,0,0.1880971,7.450581E-08,-0.06527507,0,286.0958,0,0,0,0,0,0,0,
0.0055108,0.5794804,0.1386909,-0.2616595,272.014,249.6053,33.25044,0.6045103,0.1375756,-0.06898701,273.8455,130.5282,162.5811,0,0,0,0,0,0,0.1880971,7.450581E-08,-0.06527507,0,286.0958,0,0,0,0,0,0,0,
0.0047998,0.5796242,0.1388657,-0.2616066,272.0167,249.4874,33.37103,0.60445,0.1377585,-0.06898916,273.8375,130.7911,162.3129,0,0,0,0,0,0,0.1880971,7.450581E-08,-0.06527507,0,286.0958,0,0,0,0,0,0,0,
0.0113242,0.5793197,0.1387997,-0.2615136,272.038,250.9367,31.90695,0.604532,0.1376233,-0.06905806,273.8436,130.9022,162.19,0,0,0,0,0,0,0.184054,7.450581E-08,-0.06402887,0,285.2849,0,0,0,0,0,0,0,
0.0109808,0.5793037,0.1387687,-0.2614586,272.0905,250.4482,32.41033,0.6044216,0.1376443,-0.06903827,273.8346,131.0016,162.0822,0,0,0,0,0,0,0.1825898,7.450581E-08,-0.06367705,0,284.897,0,0,0,0,0,0,0,
0.0115805,0.5792677,0.1387432,-0.2616948,272.0577,251.3885,31.46525,0.6045625,0.1376066,-0.06917322,273.8285,131.2432,161.833,0,0,0,0,0,0,0.1803445,7.450581E-08,-0.06330317,0,284.3661,0,0,0,0,0,0,0,
0.0108678,0.5791399,0.1389527,-0.2616825,272.067,252.4824,30.35492,0.6045158,0.1376204,-0.06915653,273.8194,131.0993,161.9811,0,0,0,0,0,0,0.1782134,7.450581E-08,-0.06252341,0,283.8477,0,0,0,0,0,0,0,
0.0110823,0.5790956,0.1389728,-0.2615868,272.0853,253.3435,29.48891,0.6044075,0.1377203,-0.06902587,273.8137,131.2382,161.8424,0,0,0,0,0,0,0.1761067,7.450581E-08,-0.06193091,0,283.4877,0,0,0,0,0,0,0,
0.0111253,0.5791349,0.1390471,-0.2617161,272.0726,252.6917,30.14377,0.6042278,0.1377716,-0.06891882,273.7856,131.3313,161.7434,0,0,0,0,0,0,0.1746274,7.450581E-08,-0.06098849,0,283.3416,0,0,0,0,0,0,0,
0.0110307,0.5792611,0.139267,-0.2617766,272.1114,252.1569,30.68162,0.604079,0.1379366,-0.06883442,273.7855,131.4021,161.6588,0,0,0,0,0,0,0.1732458,7.450581E-08,-0.05997383,0,283.3837,0,0,0,0,0,0,0,
0.0110412,0.5793025,0.1394489,-0.2619512,272.079,253.005,29.84907,0.6040289,0.1379907,-0.06890464,273.7711,131.4392,161.6048,0,0,0,0,0,0,0.1715087,7.450581E-08,-0.05922244,0,283.4077,0,0,0,0,0,0,0,
0.0113713,0.5790749,0.1397734,-0.2622274,272.0495,254.2321,28.65545,0.6037686,0.1380935,-0.06883121,273.7657,131.8475,161.1812,0,0,0,0,0,0,0.1701822,7.450581E-08,-0.0583696,0,283.4984,0,0,0,0,0,0,0,
0.0112559,0.5788689,0.1397934,-0.2622353,272.3942,252.1214,30.808,0.603852,0.1379459,-0.06903183,273.7397,132.2481,160.8276,0,0,0,0,0,0,0.1685143,7.450581E-08,-0.0578598,0,283.6652,0,0,0,0,0,0,0,
0.0287421,0.5787947,0.1398563,-0.2625445,272.4494,251.5127,31.41854,0.6039977,0.137841,-0.06896293,273.7505,132.1258,160.959,0,0,0,0,0,0,0.1668731,7.450581E-08,-0.05687129,0,283.7021,0,0,0,0,0,0,0,
0.0056929,0.5785117,0.1398573,-0.2626214,272.5073,250.5644,32.41036,0.6043334,0.1378803,-0.06911385,273.7656,132.2351,160.8642,0,0,0,0,0,0,0.1651158,7.450581E-08,-0.0560434,0,283.6794,0,0,0,0,0,0,0,
0.0049771,0.5785117,0.1398573,-0.2626214,272.5073,250.5644,32.41036,0.6043334,0.1378803,-0.06911385,273.7656,132.2351,160.8642,0,0,0,0,0,0,0.1651158,7.450581E-08,-0.0560434,0,283.6794,0,0,0,0,0,0,0,
0.004504,0.5785308,0.1398461,-0.2626799,272.5505,250.7231,32.25778,0.6044052,0.1380179,-0.06909561,273.7602,132.3994,160.691,0,0,0,0,0,0,0.1651158,7.450581E-08,-0.0560434,0,283.6794,0,0,0,0,0,0,0,
0.0113852,0.5784891,0.1398978,-0.2629256,272.5655,248.1127,34.91144,0.6044755,0.1379361,-0.06909049,273.7693,132.5768,160.521,0,0,0,0,0,0,0.1590291,7.450581E-08,-0.05356535,0,283.7765,0,0,0,0,0,0,0,
0.0109634,0.578371,0.1400142,-0.2630225,272.6494,249.4661,33.60473,0.6043196,0.1379585,-0.06905043,273.7636,132.3861,160.7149,0,0,0,0,0,0,0.1573493,7.450581E-08,-0.05221686,0,283.7698,0,0,0,0,0,0,0,
0.0114765,0.5784628,0.1401811,-0.263002,272.7482,250.1078,32.98373,0.6040821,0.1380496,-0.06900346,273.7422,132.7991,160.3215,0,0,0,0,0,0,0.1554483,7.450581E-08,-0.0508243,0,283.7996,0,0,0,0,0,0,0,
0.01086,0.5788364,0.1400645,-0.2631025,272.74,251.1599,31.8995,0.6039112,0.138149,-0.06897867,273.7226,132.9909,160.1362,0,0,0,0,0,0,0.153372,7.450581E-08,-0.04951611,0,283.7981,0,0,0,0,0,0,0,
0.010915,0.5787046,0.1400957,-0.2630738,272.7358,248.6978,34.40097,0.6038928,0.1382434,-0.06892788,273.7029,133.2352,159.9041,0,0,0,0,0,0,0.1508365,7.450581E-08,-0.04830256,0,283.8722,0,0,0,0,0,0,0,
0.01113,0.5786178,0.1397281,-0.2631979,272.7964,248.2083,34.92263,0.6039345,0.1381299,-0.06901741,273.6923,133.197,159.9458,0,0,0,0,0,0,0.1481387,7.450581E-08,-0.04714265,0,283.7686,0,0,0,0,0,0,0,
0.0111639,0.5782506,0.1396215,-0.2631309,272.7306,243.9631,39.19693,0.6039901,0.138243,-0.06911492,273.6917,133.4685,159.6822,0,0,0,0,0,0,0.1453777,7.450581E-08,-0.04572496,0,283.7521,0,0,0,0,0,0,0,
0.0108328,0.5780158,0.1404424,-0.2630178,272.9105,248.5027,34.62478,0.603966,0.1383014,-0.06907165,273.6887,133.7033,159.4545,0,0,0,0,0,0,0.1430083,7.450581E-08,-0.04384824,0,283.7487,0,0,0,0,0,0,0,
0.0112683,0.5783763,0.1403759,-0.2635874,273.0421,247.475,35.68955,0.6041253,0.1382322,-0.0691632,273.6806,133.7774,159.3908,0,0,0,0,0,0,0.1402398,7.450581E-08,-0.04222002,0,283.8301,0,0,0,0,0,0,0,
0.0112661,0.5783808,0.1401396,-0.2638497,273.0006,243.5796,39.6323,0.6040568,0.1383004,-0.06912673,273.6827,134.0137,159.173,0,0,0,0,0,0,0.1380475,7.450581E-08,-0.04005235,0,283.8023,0,0,0,0,0,0,0,
0.0272734,0.5784509,0.1400509,-0.263581,272.9551,242.8587,40.40286,0.6040719,0.1382313,-0.06907034,273.6727,133.8758,159.3126,0,0,0,0,0,0,0.1356734,7.450581E-08,-0.03804886,0,283.7325,0,0,0,0,0,0,0,
0.0053758,0.578747,0.140059,-0.2631795,272.827,245.6147,37.52433,0.60396,0.1382587,-0.06901991,273.654,133.9746,159.2204,0,0,0,0,0,0,0.1356734,7.450581E-08,-0.03804886,0,283.7325,0,0,0,0,0,0,0,
0.004207,0.5787048,0.140249,-0.2631661,272.7437,246.6467,36.42729,0.6038563,0.1383455,-0.06904924,273.651,134.2798,158.9271,0,0,0,0,0,0,0.1308294,7.450581E-08,-0.03336462,0,283.7764,0,0,0,0,0,0,0,
0.0072174,0.5785601,0.1402373,-0.2631432,272.7774,244.4537,38.69607,0.6038706,0.1382191,-0.06919909,273.6348,134.7301,158.476,0,0,0,0,0,0,0.1308294,7.450581E-08,-0.03336462,0,283.7764,0,0,0,0,0,0,0,
0.0112194,0.5785515,0.1404312,-0.263338,272.8934,245.5539,37.60292,0.6038795,0.138273,-0.06925571,273.6406,135.1783,158.0395,0,0,0,0,0,0,0.1259646,7.450581E-08,-0.0289008,0,284.2224,0,0,0,0,0,0,0,
0.0110164,0.5785928,0.1409659,-0.2633061,272.8947,246.3893,36.75603,0.6038332,0.1383078,-0.06930017,273.6341,135.2325,157.9793,0,0,0,0,0,0,0.1232061,7.450581E-08,-0.02681462,0,284.5573,0,0,0,0,0,0,0,
0.0111655,0.5787117,0.1407294,-0.263111,272.9134,246.0531,37.11149,0.6037872,0.1383235,-0.06925726,273.6209,135.1881,158.0266,0,0,0,0,0,0,0.1205831,7.450581E-08,-0.02466477,0,285.1078,0,0,0,0,0,0,0,
0.0111207,0.5788715,0.1407049,-0.2633301,272.8526,246.0003,37.1374,0.6037858,0.1381686,-0.06928253,273.6245,135.4102,157.7927,0,0,0,0,0,0,0.1176008,7.450581E-08,-0.02295577,0,285.7667,0,0,0,0,0,0,0,
0.0110036,0.5790222,0.1405492,-0.2632997,272.8085,245.8387,37.29153,0.6038549,0.138098,-0.06918156,273.6226,135.216,157.9767,0,0,0,0,0,0,0.1147467,7.450581E-08,-0.0209945,0,286.3421,0,0,0,0,0,0,0,
0.0110323,0.5790517,0.1403902,-0.2631044,272.722,246.5921,36.51303,0.6039841,0.1381309,-0.06913912,273.6089,134.7539,158.442,0,0,0,0,0,0,0.1115667,7.450581E-08,-0.01906646,0,286.9763,0,0,0,0,0,0,0,
0.0111612,0.5794399,0.1402154,-0.2630183,272.6172,246.3204,36.76375,0.6039362,0.1381516,-0.06901991,273.568,134.1909,159.0192,0,0,0,0,0,0,0.1087863,7.450581E-08,-0.01654761,0,287.7527,0,0,0,0,0,0,0,
0.0111224,0.580066,0.1399069,-0.2629775,272.4879,245.4345,37.63483,0.6038227,0.1382415,-0.06886673,273.5402,133.5578,159.6766,0,0,0,0,0,0,0.1056121,7.450581E-08,-0.01444872,0,288.6901,0,0,0,0,0,0,0,
0.0111221,0.5805147,0.1397047,-0.2627624,272.2986,245.4127,37.609,0.6036992,0.1382227,-0.06881487,273.5236,133.6307,159.6295,0,0,0,0,0,0,0.1022834,7.450581E-08,-0.01206164,0,289.7247,0,0,0,0,0,0,0,
0.0112743,0.5808787,0.1396916,-0.2622551,272.235,246.8669,36.10215,0.6036956,0.1381915,-0.06878364,273.4837,133.5038,159.755,0,0,0,0,0,0,0.09895507,7.450581E-08,-0.009738905,0,290.8598,0,0,0,0,0,0,0,
0.0392029,0.581311,0.1392334,-0.2621328,272.0929,247.5392,35.41822,0.6035974,0.138202,-0.06871974,273.4832,133.4843,159.8083,0,0,0,0,0,0,0.09557359,7.450581E-08,-0.007053472,0,291.925,0,0,0,0,0,0,0,
0.0054918,0.5827131,0.1393077,-0.2621605,271.7448,252.5136,30.27225,0.6039813,0.1381083,-0.06885314,273.3873,132.2864,161.009,0,0,0,0,0,0,0.09557359,7.450581E-08,-0.007053472,0,291.925,0,0,0,0,0,0,0,
0.0044889,0.5827131,0.1393077,-0.2621605,271.7448,252.5136,30.27225,0.6039813,0.1381083,-0.06885314,273.3873,132.2864,161.009,0,0,0,0,0,0,0.08523007,7.450581E-08,0.001240013,0,295.1128,0,0,0,0,0,0,0,
0.006076,0.5828114,0.1393137,-0.2627226,271.9024,248.3301,34.4066,0.6038904,0.1381538,-0.0687542,273.384,132.1336,161.2016,0,0,0,0,0,0,0.08523007,7.450581E-08,0.001240013,0,295.1128,0,0,0,0,0,0,0,
0.0112142,0.584168,0.1390893,-0.2631974,271.9427,242.8586,39.79303,0.60379,0.1382062,-0.0686996,273.3294,131.4827,161.8459,0,0,0,0,0,0,0.07864833,7.450581E-08,0.007968556,0,297.5993,0,0,0,0,0,0,0,
0.0111334,0.5853088,0.1390445,-0.2636417,271.5431,222.9423,59.6055,0.6038656,0.1383541,-0.06871831,273.2612,131.7427,161.6445,0,0,0,0,0,0,0.07527169,7.450581E-08,0.011113,0,298.9319,0,0,0,0,0,0,0,
0.011159,0.5860834,0.1388154,-0.2639085,271.6166,212.5584,69.89214,0.6038117,0.1385281,-0.06849647,273.2072,130.4971,162.8833,0,0,0,0,0,0,0.07190584,7.450581E-08,0.01441494,0,300.2893,0,0,0,0,0,0,0,
0.01099,0.5869048,0.1385269,-0.2642083,271.6751,187.9112,94.48163,0.6037657,0.1385636,-0.06843781,273.1558,130.8363,162.5581,0,0,0,0,0,0,0.06868569,7.450581E-08,0.01753315,0,301.4866,0,0,0,0,0,0,0,
0.0112473,0.5865424,0.1391125,-0.2635825,271.905,173.3856,109.088,0.6037984,0.1385818,-0.06833661,273.1336,130.7411,162.6787,0,0,0,0,0,0,0.06565008,7.450581E-08,0.02103392,0,302.5193,0,0,0,0,0,0,0,
0.0110255,0.5859649,0.1392539,-0.2629658,271.4936,199.6424,82.76151,0.6037426,0.1386163,-0.06825531,273.0993,129.5253,163.8834,0,0,0,0,0,0,0.06263106,7.450581E-08,0.0245535,0,303.5173,0,0,0,0,0,0,0,
0.0113093,0.5852673,0.1390991,-0.2625927,271.6873,227.4979,54.98777,0.6038318,0.1385579,-0.06821311,273.0806,130.1161,163.2959,0,0,0,0,0,0,0.05909204,7.450581E-08,0.02741247,0,304.6766,0,0,0,0,0,0,0,
0.0111497,0.5859449,0.1385753,-0.2628336,271.6775,232.0593,50.45727,0.604007,0.1385546,-0.06827533,273.1148,129.8838,163.5166,0,0,0,0,0,0,0.05555498,7.450581E-08,0.03018728,0,305.8596,0,0,0,0,0,0,0,
0.0115219,0.5860612,0.1383486,-0.2635788,271.3047,162.9567,119.6199,0.6040623,0.1385272,-0.06834793,273.1554,130.81,162.5981,0,0,0,0,0,0,0.05205449,7.450581E-08,0.0329794,0,306.8991,0,0,0,0,0,0,0,
0.0274818,0.5841222,0.1385748,-0.2647552,271.6805,214.4145,67.9466,0.6039302,0.1387248,-0.06821418,273.0876,130.1653,163.2139,0,0,0,0,0,0,0.04856653,7.450581E-08,0.03544165,0,307.7396,0,0,0,0,0,0,0,
0.0053531,0.5828445,0.1374924,-0.2621535,271.9111,236.1724,46.49363,0.6039655,0.13888,-0.06814444,272.9609,130.7914,162.6597,0,0,0,0,0,0,0.04856653,7.450581E-08,0.03544165,0,307.7396,0,0,0,0,0,0,0,
0.0047371,0.5828445,0.1374924,-0.2621535,271.9111,236.1724,46.49363,0.6039655,0.13888,-0.06814444,272.9609,130.7914,162.6597,0,0,0,0,0,0,0.04153498,7.450581E-08,0.04025673,0,308.7722,0,0,0,0,0,0,0,
0.0062904,0.5834424,0.1373265,-0.2608513,271.9113,269.7547,12.60934,0.6039181,0.1389084,-0.06808102,272.9462,130.5817,162.8675,0,0,0,0,0,0,0.04153498,7.450581E-08,0.04025673,0,308.7722,0,0,0,0,0,0,0,
0.0112208,0.5839722,0.1392474,-0.2616212,271.4255,276.6829,5.709166,0.6038606,0.1390378,-0.0680176,272.8878,131.6707,161.8388,0,0,0,0,0,0,0.03345408,7.450581E-08,0.04528278,0,309.7106,0,0,0,0,0,0,0,
0.0109668,0.5849087,0.1377804,-0.2624239,271.9915,255.0104,27.3624,0.6037769,0.1389909,-0.06806529,272.8362,130.7496,162.7616,0,0,0,0,0,0,0.02949878,7.450581E-08,0.04799962,0,310.1684,0,0,0,0,0,0,0,
0.0116145,0.5851631,0.1370442,-0.2636832,270.2741,200.6563,81.83999,0.6037915,0.1389008,-0.06818783,272.8904,130.8065,162.654,0,0,0,0,0,0,0.0256136,7.450581E-08,0.05074736,0,310.5868,0,0,0,0,0,0,0,
0.0107101,0.5840855,0.1383584,-0.2649904,271.6311,223.7191,58.83673,0.6038666,0.1388097,-0.068483,272.8976,131.1999,162.2554,0,0,0,0,0,0,0.02173697,7.450581E-08,0.05316096,0,311.0417,0,0,0,0,0,0,0,
0.0112223,0.5839212,0.1377261,-0.2646819,272.0957,230.7809,51.71844,0.6038749,0.1389163,-0.06833625,272.8451,130.8433,162.6021,0,0,0,0,0,0,0.01782806,7.450581E-08,0.05560878,0,311.4727,0,0,0,0,0,0,0,
0.0109934,0.5846071,0.1376927,-0.2638482,271.8923,225.2095,57.39431,0.6037962,0.1389027,-0.06838334,272.8102,131.1204,162.3218,0,0,0,0,0,0,0.01385,7.450581E-08,0.05774348,0,311.8231,0,0,0,0,0,0,0,
0.0113063,0.5845766,0.1386635,-0.2624335,271.1697,241.1635,41.27348,0.6038909,0.138941,-0.06820071,272.7979,131.2959,162.1405,0,0,0,0,0,0,0.01004326,7.450581E-08,0.05956871,0,312.1504,0,0,0,0,0,0,0,
0.0109668,0.5844276,0.1390922,-0.2625656,271.2988,252.4118,30.02764,0.6039836,0.1389592,-0.06832945,272.831,131.3244,162.1123,0,0,0,0,0,0,0.006649251,7.450581E-08,0.06194474,0,312.3861,0,0,0,0,0,0,0,
0.0112019,0.5845671,0.1393125,-0.2624949,271.4404,248.9746,33.49569,0.604095,0.138936,-0.06835616,272.8334,131.6841,161.756,0,0,0,0,0,0,0.003567178,7.450581E-08,0.06330408,0,312.8218,0,0,0,0,0,0,0,
0.011228,0.5848823,0.1392114,-0.2627674,271.4564,240.8543,41.62795,0.604202,0.1388378,-0.06845677,272.8446,131.8962,161.5458,0,0,0,0,0,0,0.0007435996,7.450581E-08,0.06444868,0,313.3736,0,0,0,0,0,0,0,
0.0271588,0.5850849,0.139044,-0.2634166,271.4691,231.8853,50.60443,0.6043351,0.1388798,-0.06852484,272.8816,131.9532,161.4807,0,0,0,0,0,0,-0.001619091,7.450581E-08,0.06508484,0,313.9075,0,0,0,0,0,0,0,
0.0059019,0.584914,0.1392138,-0.2630628,271.5136,236.6404,45.8518,0.6040778,0.138737,-0.06872952,272.9605,133.0581,160.4092,0,0,0,0,0,0,-0.001619091,7.450581E-08,0.06508484,0,313.9075,0,0,0,0,0,0,0,
0.00459,0.584914,0.1392138,-0.2630628,271.5136,236.6404,45.8518,0.6040778,0.138737,-0.06872952,272.9605,133.0581,160.4092,0,0,0,0,0,0,-0.00560833,7.450581E-08,0.06611274,0,314.6897,0,0,0,0,0,0,0,
0.0064724,0.5850656,0.1392031,-0.2627535,271.3944,242.2482,40.22349,0.604147,0.1386724,-0.06882215,272.9636,133.7259,159.7451,0,0,0,0,0,0,-0.00560833,7.450581E-08,0.06611274,0,314.6897,0,0,0,0,0,0,0,
0.0113413,0.585129,0.139045,-0.2627691,271.3414,242.7191,39.75364,0.6043329,0.1384795,-0.06903541,273.0143,133.4632,159.9807,0,0,0,0,0,0,-0.009719528,7.450581E-08,0.06554393,0,315.5984,0,0,0,0,0,0,0,
